fecha,region,canal,categoria,producto,vendedor,unidades,precio_unitario,descuento,total_venta,satisfaccion
2026-02-07,Santander,E-commerce,Bebidas,Jugo natural 1L,S. Vargas,13,7200.0,0.15,79560.0,3.4
2026-01-31,Atlántico,Tienda física,Bebidas,Té frío 500ml,J. Peña,14,7400.0,0.15,88060.0,3.9
2025-11-14,Atlántico,Marketplace,Snacks,Mix de frutos secos,J. Peña,15,11000.0,0.0,165000.0,3.8
2025-11-04,Bogotá,Distribuidor,Cuidado,Crema corporal,D. Mejía,7,33000.0,0.0,231000.0,3.3
2026-06-21,Santander,Distribuidor,Snacks,Mix de frutos secos,M. Torres,9,8800.0,0.1,71280.0,3.0
2026-07-24,Atlántico,Tienda física,Cuidado,Shampoo sólido,M. Torres,17,18500.0,0.0,314500.0,3.4
2025-08-23,Eje Cafetero,Marketplace,Snacks,Barra de cereal,A. Rojas,9,8600.0,0.15,65790.0,3.0
2026-03-02,Antioquia,Distribuidor,Café,Cápsulas x20,M. Torres,16,31600.0,0.1,455040.0,2.8
2025-12-22,Valle del Cauca,E-commerce,Bebidas,Jugo natural 1L,M. Torres,1,9400.0,0.1,8460.0,4.1
2025-08-11,Antioquia,E-commerce,Café,Café molido 500g,S. Vargas,25,34700.0,0.1,780750.0,4.9
2025-10-20,Antioquia,E-commerce,Café,Café en grano 1kg,M. Torres,18,29200.0,0.05,499320.0,4.0
2026-07-25,Santander,Distribuidor,Bebidas,Té frío 500ml,S. Vargas,16,7100.0,0.05,107920.0,3.3
2026-07-10,Santander,E-commerce,Cuidado,Crema corporal,C. Ramírez,17,23600.0,0.1,361080.0,4.6
2026-03-19,Antioquia,Distribuidor,Bebidas,Agua saborizada,A. Rojas,21,7200.0,0.05,143640.0,4.8
2025-11-24,Eje Cafetero,Distribuidor,Bebidas,Jugo natural 1L,J. Peña,1,8200.0,0.15,6970.0,4.0
2025-11-17,Santander,Marketplace,Snacks,Chips de plátano,,3,12000.0,0.15,30600.0,4.8
2026-07-28,Bogotá,E-commerce,Snacks,Barra de cereal,A. Rojas,21,12100.0,0.05,241395.0,3.1
2026-01-21,Bogotá,Distribuidor,Café,Cápsulas x20,S. Vargas,15,31500.0,0.0,472500.0,2.9
2025-09-13,Eje Cafetero,Distribuidor,Snacks,Mix de frutos secos,M. Torres,10,9400.0,0.1,84600.0,4.6
2025-12-24,Eje Cafetero,Marketplace,Café,Café molido 500g,M. Torres,16,40800.0,0.1,587520.0,3.2
2025-11-16,Bogotá,Marketplace,Bebidas,Jugo natural 1L,L. Gómez,9,10100.0,0.1,81810.0,4.6
2026-01-08,Antioquia,E-commerce,Café,Café molido 500g,M. Torres,9,28100.0,0.0,252900.0,3.9
2026-05-05,Atlántico,Distribuidor,Cuidado,Shampoo sólido,M. Torres,25,20700.0,0.0,517500.0,3.1
2025-12-02,Atlántico,Distribuidor,Café,Café en grano 1kg,J. Peña,14,35700.0,0.0,499800.0,2.8
2025-10-04,Antioquia,Tienda física,Cuidado,Jabón artesanal,S. Vargas,15,18900.0,0.15,240975.0,4.3
2025-08-23,Santander,Marketplace,Café,Café en grano 1kg,A. Rojas,18,29300.0,0.0,527400.0,4.7
2025-11-06,Santander,Marketplace,Bebidas,Jugo natural 1L,S. Vargas,19,8600.0,0.0,163400.0,4.5
2026-06-05,Santander,E-commerce,Cuidado,Shampoo sólido,M. Torres,23,21200.0,0.15,414460.0,5.0
2026-02-22,Eje Cafetero,Marketplace,Café,Café en grano 1kg,J. Peña,7,30100.0,0.0,210700.0,4.9
2026-03-03,Bogotá,Marketplace,Snacks,Mix de frutos secos,L. Gómez,11,12500.0,0.0,137500.0,4.6
2026-03-12,Atlántico,Tienda física,Cuidado,Shampoo sólido,A. Rojas,15,20000.0,0.0,300000.0,4.0
2026-01-06,Atlántico,Tienda física,Snacks,Barra de cereal,D. Mejía,2,9700.0,0.15,16490.0,4.7
2026-05-08,Eje Cafetero,Distribuidor,Cuidado,Jabón artesanal,J. Peña,14,21000.0,0.0,294000.0,4.6
2025-08-08,Valle del Cauca,Tienda física,Snacks,Mix de frutos secos,C. Ramírez,11,8700.0,0.0,95700.0,4.8
2026-03-04,Antioquia,Marketplace,Bebidas,Agua saborizada,D. Mejía,25,6100.0,0.0,152500.0,4.1
2026-01-06,Santander,Tienda física,Bebidas,Jugo natural 1L,S. Vargas,12,6900.0,0.0,82800.0,4.5
2025-09-03,Eje Cafetero,Distribuidor,Café,Café molido 500g,A. Rojas,18,31400.0,0.0,565200.0,3.9
2025-09-30,Bogotá,Distribuidor,Cuidado,Jabón artesanal,C. Ramírez,32,25000.0,0.0,800000.0,3.7
2025-08-14,Antioquia,Distribuidor,Cuidado,Shampoo sólido,S. Vargas,2,18900.0,0.1,34020.0,4.4
2026-07-26,Santander,Marketplace,Snacks,Barra de cereal,L. Gómez,14,9900.0,0.05,131670.0,4.3
2025-11-28,Eje Cafetero,Marketplace,Café,Café molido 500g,J. Peña,17,42000.0,0.0,714000.0,3.3
2026-06-03,Antioquia,E-commerce,Café,Café en grano 1kg,J. Peña,19,34400.0,0.15,555560.0,3.5
2026-02-06,Valle del Cauca,Distribuidor,Café,Café en grano 1kg,S. Vargas,14,29400.0,0.0,411600.0,3.9
2026-05-05,Atlántico,Marketplace,Snacks,Mix de frutos secos,L. Gómez,16,9200.0,0.05,139840.0,2.8
2026-03-03,Eje Cafetero,Tienda física,Bebidas,Té frío 500ml,J. Peña,15,6800.0,0.05,96900.0,5.0
2026-05-18,Valle del Cauca,E-commerce,Cuidado,Crema corporal,A. Rojas,15,22800.0,0.0,342000.0,3.2
2025-11-11,Atlántico,Distribuidor,Cuidado,Crema corporal,C. Ramírez,8,25800.0,0.0,206400.0,3.4
2026-03-04,Santander,Marketplace,Snacks,Barra de cereal,S. Vargas,10,9400.0,0.0,94000.0,3.0
2026-07-05,Atlántico,Distribuidor,Snacks,Barra de cereal,J. Peña,5,9200.0,0.0,46000.0,4.0
2026-04-12,Antioquia,Distribuidor,Cuidado,Jabón artesanal,J. Peña,12,19700.0,0.0,236400.0,4.1
2025-09-20,Santander,Tienda física,Snacks,Chips de plátano,C. Ramírez,6,9000.0,0.0,54000.0,3.6
2026-06-14,Bogotá,E-commerce,Café,Cápsulas x20,C. Ramírez,13,38300.0,0.1,448110.0,4.5
2025-08-21,Santander,Marketplace,Snacks,Chips de plátano,A. Rojas,5,8500.0,0.15,36125.0,4.7
2026-03-31,Eje Cafetero,Marketplace,Cuidado,Jabón artesanal,J. Peña,30,21300.0,0.0,639000.0,3.9
2026-01-21,Valle del Cauca,E-commerce,Snacks,Barra de cereal,A. Rojas,17,9100.0,0.1,139230.0,3.7
2026-05-06,Antioquia,Tienda física,Café,Cápsulas x20,A. Rojas,17,31400.0,0.0,533800.0,3.7
2026-04-26,Eje Cafetero,E-commerce,Café,Cápsulas x20,A. Rojas,31,30800.0,0.0,954800.0,4.9
2025-08-13,Bogotá,Tienda física,Bebidas,Té frío 500ml,D. Mejía,19,8700.0,0.0,165300.0,4.0
2026-04-29,Valle del Cauca,Marketplace,Snacks,Chips de plátano,J. Peña,1,9900.0,0.15,8415.0,4.2
2026-04-30,Valle del Cauca,Distribuidor,Café,Café molido 500g,L. Gómez,10,25800.0,0.0,258000.0,3.3
2026-06-27,Atlántico,E-commerce,Cuidado,Crema corporal,S. Vargas,18,20400.0,0.0,367200.0,3.4
2025-11-02,Bogotá,Tienda física,Snacks,Chips de plátano,A. Rojas,9,15400.0,0.0,138600.0,5.0
2026-02-13,Bogotá,E-commerce,Café,Café molido 500g,J. Peña,27,40500.0,0.0,1093500.0,3.4
2026-04-09,Atlántico,E-commerce,Snacks,Mix de frutos secos,M. Torres,13,10600.0,0.05,130910.0,4.5
2025-10-27,Bogotá,Distribuidor,Café,Café molido 500g,A. Rojas,11,32900.0,0.0,361900.0,3.6
2026-06-23,Antioquia,Marketplace,Snacks,Chips de plátano,A. Rojas,25,9900.0,0.15,210375.0,4.9
2025-09-27,Bogotá,Distribuidor,Cuidado,Shampoo sólido,J. Peña,11,25400.0,0.0,279400.0,2.8
2026-03-12,Atlántico,E-commerce,Snacks,Chips de plátano,C. Ramírez,14,9600.0,0.0,134400.0,4.9
2026-07-01,Bogotá,E-commerce,Snacks,Barra de cereal,C. Ramírez,24,11800.0,0.05,269040.0,4.6
2026-03-22,Santander,Distribuidor,Snacks,Barra de cereal,J. Peña,16,9700.0,0.0,155200.0,
2026-01-04,Santander,E-commerce,Bebidas,Té frío 500ml,A. Rojas,9,7900.0,0.0,71100.0,5.0
2026-02-17,Antioquia,Tienda física,Snacks,Mix de frutos secos,S. Vargas,12,9200.0,0.15,93840.0,3.8
2025-09-13,Eje Cafetero,Marketplace,Bebidas,Té frío 500ml,J. Peña,5,5900.0,0.0,29500.0,3.8
2026-05-02,Bogotá,Distribuidor,Cuidado,Crema corporal,M. Torres,9,23000.0,0.05,196650.0,3.9
2026-05-26,Eje Cafetero,Marketplace,Café,Café molido 500g,S. Vargas,18,25400.0,0.1,411480.0,3.3
2026-04-27,Eje Cafetero,Tienda física,Bebidas,Agua saborizada,L. Gómez,17,7100.0,0.1,108630.0,4.5
2026-06-25,Santander,Tienda física,Bebidas,Agua saborizada,M. Torres,29,7200.0,0.0,208800.0,3.3
2025-08-29,Santander,Tienda física,Bebidas,Jugo natural 1L,C. Ramírez,12,6800.0,0.0,81600.0,4.7
2026-05-09,Antioquia,Tienda física,Snacks,Chips de plátano,D. Mejía,11,8800.0,0.1,87120.0,3.1
2026-02-05,Atlántico,Tienda física,Café,Cápsulas x20,L. Gómez,18,32100.0,0.0,577800.0,3.2
2025-12-21,Atlántico,Tienda física,Cuidado,Shampoo sólido,L. Gómez,25,24300.0,0.0,607500.0,3.3
2026-04-03,Santander,E-commerce,Bebidas,Agua saborizada,A. Rojas,12,7000.0,0.0,84000.0,3.4
2026-03-07,Antioquia,Marketplace,Café,Cápsulas x20,L. Gómez,17,27600.0,0.0,469200.0,3.7
2026-07-28,Antioquia,E-commerce,Bebidas,Té frío 500ml,D. Mejía,11,6700.0,0.1,66330.0,4.8
2026-07-05,Valle del Cauca,Marketplace,Snacks,Barra de cereal,C. Ramírez,17,8200.0,0.0,139400.0,2.9
2026-04-08,Valle del Cauca,Distribuidor,Café,Café en grano 1kg,L. Gómez,6,30400.0,0.0,182400.0,4.2
2025-11-16,Bogotá,Marketplace,Snacks,Mix de frutos secos,,15,17300.0,0.0,259500.0,3.0
2026-01-22,Santander,Tienda física,Cuidado,Shampoo sólido,J. Peña,12,21000.0,0.0,252000.0,4.6
2026-06-02,Eje Cafetero,Marketplace,Bebidas,Jugo natural 1L,D. Mejía,17,6700.0,0.05,108205.0,4.8
2025-11-16,Antioquia,Tienda física,Bebidas,Jugo natural 1L,D. Mejía,17,8800.0,0.05,142120.0,4.5
2025-09-26,Eje Cafetero,E-commerce,Cuidado,Jabón artesanal,A. Rojas,2,22500.0,0.1,40500.0,3.3
2026-02-22,Santander,Tienda física,Snacks,Mix de frutos secos,J. Peña,5,9600.0,0.0,48000.0,4.8
2025-09-16,Santander,Distribuidor,Bebidas,Té frío 500ml,,2,6000.0,0.0,12000.0,3.5
2026-06-04,Valle del Cauca,Marketplace,Snacks,Chips de plátano,A. Rojas,13,9700.0,0.0,126100.0,3.0
2025-09-15,Atlántico,Marketplace,Café,Cápsulas x20,D. Mejía,11,30400.0,0.15,284240.0,2.9
2026-05-24,Eje Cafetero,Marketplace,Snacks,Barra de cereal,A. Rojas,25,9400.0,0.0,235000.0,3.6
2025-09-20,Valle del Cauca,Marketplace,Cuidado,Jabón artesanal,L. Gómez,17,19900.0,0.0,338300.0,4.9
2026-01-19,Atlántico,E-commerce,Café,Café en grano 1kg,M. Torres,9,33000.0,0.1,267300.0,3.2
2026-05-21,Santander,Tienda física,Cuidado,Jabón artesanal,A. Rojas,17,21000.0,0.05,339150.0,4.3
2025-12-17,Valle del Cauca,Tienda física,Bebidas,Jugo natural 1L,D. Mejía,20,8100.0,0.0,162000.0,3.0
2026-01-14,Valle del Cauca,Marketplace,Cuidado,Crema corporal,J. Peña,19,21700.0,0.1,371070.0,4.8
2026-03-05,Eje Cafetero,E-commerce,Cuidado,Shampoo sólido,D. Mejía,17,20500.0,0.0,348500.0,4.5
2025-12-03,Valle del Cauca,Distribuidor,Café,Café en grano 1kg,M. Torres,10,34700.0,0.15,294950.0,3.3
2026-02-01,Bogotá,Tienda física,Bebidas,Té frío 500ml,M. Torres,22,8100.0,0.0,178200.0,4.0
2025-11-25,Atlántico,E-commerce,Café,Café molido 500g,L. Gómez,10,43800.0,0.0,438000.0,4.8
2026-01-02,Eje Cafetero,Distribuidor,Café,Cápsulas x20,J. Peña,10,26500.0,0.0,265000.0,2.8
2025-08-21,Santander,Distribuidor,Café,Café en grano 1kg,L. Gómez,12,27100.0,0.0,325200.0,3.5
2026-05-29,Eje Cafetero,Distribuidor,Bebidas,Té frío 500ml,M. Torres,16,6700.0,0.05,101840.0,3.2
2026-07-26,Santander,Marketplace,Café,Café molido 500g,A. Rojas,16,30200.0,0.1,434880.0,3.4
2025-09-30,Valle del Cauca,Distribuidor,Bebidas,Jugo natural 1L,C. Ramírez,17,7000.0,0.15,101150.0,4.0
2026-07-27,Bogotá,Marketplace,Snacks,Barra de cereal,L. Gómez,18,11000.0,0.05,188100.0,4.0
2025-10-31,Bogotá,Tienda física,Café,Café molido 500g,J. Peña,19,34500.0,0.0,655500.0,4.7
2026-02-28,Santander,Marketplace,Snacks,Mix de frutos secos,J. Peña,7,9100.0,0.1,57330.0,3.9
2026-06-26,Atlántico,Tienda física,Café,Café en grano 1kg,C. Ramírez,9,25300.0,0.1,204930.0,4.3
2026-06-27,Santander,Distribuidor,Café,Café molido 500g,D. Mejía,9,31100.0,0.05,265905.0,4.3
2026-05-25,Atlántico,E-commerce,Cuidado,Jabón artesanal,M. Torres,19,19200.0,0.0,364800.0,3.0
2026-01-19,Atlántico,E-commerce,Snacks,Barra de cereal,A. Rojas,24,11000.0,0.0,264000.0,3.4
2025-11-29,Valle del Cauca,Marketplace,Café,Cápsulas x20,D. Mejía,20,34800.0,0.05,661200.0,4.8
2026-02-18,Santander,Marketplace,Snacks,Barra de cereal,D. Mejía,11,8500.0,0.05,88825.0,4.4
2026-02-28,Santander,Marketplace,Café,Café molido 500g,,10,27800.0,0.0,278000.0,2.8
2026-04-15,Santander,Tienda física,Bebidas,Jugo natural 1L,C. Ramírez,18,7400.0,0.1,119880.0,3.5
2025-11-08,Valle del Cauca,Tienda física,Cuidado,Crema corporal,J. Peña,17,28000.0,0.1,428400.0,4.5
2025-10-11,Bogotá,Tienda física,Bebidas,Agua saborizada,D. Mejía,23,7800.0,0.0,179400.0,4.9
2026-01-10,Eje Cafetero,Distribuidor,Bebidas,Té frío 500ml,C. Ramírez,7,7100.0,0.05,47215.0,2.9
2025-10-11,Valle del Cauca,Marketplace,Café,Café en grano 1kg,J. Peña,18,26900.0,0.1,435780.0,
2026-07-21,Eje Cafetero,Marketplace,Cuidado,Crema corporal,S. Vargas,9,17800.0,0.0,160200.0,3.4
2026-05-10,Valle del Cauca,E-commerce,Bebidas,Agua saborizada,M. Torres,17,6600.0,0.0,112200.0,3.5
2026-04-17,Bogotá,Tienda física,Snacks,Chips de plátano,A. Rojas,14,12400.0,0.15,147560.0,4.7
2025-08-30,Santander,E-commerce,Bebidas,Agua saborizada,L. Gómez,1,7300.0,0.0,7300.0,3.0
2026-02-07,Bogotá,Distribuidor,Cuidado,Jabón artesanal,D. Mejía,12,25400.0,0.05,289560.0,4.4
2025-12-22,Santander,Tienda física,Bebidas,Agua saborizada,L. Gómez,17,9400.0,0.15,135830.0,4.6
2026-08-04,Valle del Cauca,Marketplace,Snacks,Barra de cereal,D. Mejía,8,10200.0,0.1,73440.0,4.5
2025-12-01,Santander,Tienda física,Bebidas,Jugo natural 1L,M. Torres,8,10000.0,0.15,68000.0,3.0
2026-02-15,Valle del Cauca,E-commerce,Café,Café en grano 1kg,A. Rojas,18,33000.0,0.0,594000.0,3.3
2025-10-02,Eje Cafetero,E-commerce,Bebidas,Jugo natural 1L,A. Rojas,17,7100.0,0.0,120700.0,3.4
2026-05-15,Atlántico,E-commerce,Bebidas,Jugo natural 1L,J. Peña,16,6800.0,0.1,97920.0,3.8
2025-11-28,Atlántico,Distribuidor,Café,Cápsulas x20,L. Gómez,4,39200.0,0.0,156800.0,4.6
2026-05-25,Santander,Distribuidor,Bebidas,Agua saborizada,M. Torres,25,5900.0,0.15,125375.0,4.3
2026-04-22,Santander,E-commerce,Cuidado,Crema corporal,L. Gómez,1,22500.0,0.0,22500.0,4.5
2026-06-08,Bogotá,Distribuidor,Café,Cápsulas x20,D. Mejía,11,32500.0,0.0,357500.0,3.0
2026-03-18,Atlántico,Distribuidor,Bebidas,Té frío 500ml,A. Rojas,8,6200.0,0.1,44640.0,4.8
2025-08-25,Santander,Distribuidor,Café,Café en grano 1kg,A. Rojas,9,30100.0,0.15,230265.0,3.6
2025-10-29,Bogotá,E-commerce,Snacks,Chips de plátano,D. Mejía,4,13200.0,0.1,47520.0,3.7
2026-01-07,Eje Cafetero,Marketplace,Bebidas,Té frío 500ml,D. Mejía,8,6200.0,0.0,49600.0,3.5
2026-05-15,Eje Cafetero,Marketplace,Cuidado,Shampoo sólido,D. Mejía,12,20600.0,0.0,247200.0,4.2
2025-08-30,Santander,Tienda física,Cuidado,Jabón artesanal,L. Gómez,19,21200.0,0.0,402800.0,4.7
2025-08-09,Valle del Cauca,Marketplace,Bebidas,Agua saborizada,D. Mejía,20,7100.0,0.0,142000.0,4.9
2025-08-14,Santander,Distribuidor,Bebidas,Jugo natural 1L,A. Rojas,7,7000.0,0.15,41650.0,4.2
2026-03-08,Atlántico,Distribuidor,Cuidado,Jabón artesanal,M. Torres,23,21500.0,0.1,445050.0,4.2
2025-12-16,Valle del Cauca,Distribuidor,Cuidado,Jabón artesanal,L. Gómez,10,25700.0,0.1,231300.0,3.6
2025-08-22,Eje Cafetero,Marketplace,Snacks,Barra de cereal,L. Gómez,3,9100.0,0.0,27300.0,4.2
2026-07-10,Santander,E-commerce,Café,Café en grano 1kg,,17,31500.0,0.15,455175.0,4.0
2026-06-24,Eje Cafetero,Distribuidor,Snacks,Mix de frutos secos,A. Rojas,16,8300.0,0.0,132800.0,4.3
2025-08-27,Eje Cafetero,Distribuidor,Snacks,Chips de plátano,C. Ramírez,26,9900.0,0.15,218790.0,3.6
2026-01-20,Atlántico,Tienda física,Café,Café en grano 1kg,A. Rojas,13,29200.0,0.15,322660.0,3.6
2025-11-30,Bogotá,E-commerce,Cuidado,Jabón artesanal,C. Ramírez,10,35400.0,0.1,318600.0,2.9
2026-07-29,Valle del Cauca,Tienda física,Snacks,Barra de cereal,A. Rojas,11,8500.0,0.05,88825.0,5.0
2025-08-22,Eje Cafetero,Tienda física,Café,Café molido 500g,M. Torres,14,30200.0,0.0,422800.0,3.1
2025-08-12,Bogotá,Distribuidor,Cuidado,Jabón artesanal,L. Gómez,22,24800.0,0.0,545600.0,3.3
2025-10-09,Valle del Cauca,E-commerce,Café,Cápsulas x20,A. Rojas,15,28000.0,0.0,420000.0,
2025-09-16,Bogotá,Tienda física,Snacks,Barra de cereal,A. Rojas,9,11900.0,0.0,107100.0,4.0
2026-08-03,Eje Cafetero,E-commerce,Snacks,Barra de cereal,,4,11200.0,0.0,44800.0,4.5
2025-08-30,Atlántico,E-commerce,Snacks,Barra de cereal,M. Torres,21,10400.0,0.0,218400.0,
2026-03-07,Eje Cafetero,Tienda física,Cuidado,Crema corporal,,14,20600.0,0.0,288400.0,4.3
2025-10-22,Eje Cafetero,Distribuidor,Snacks,Mix de frutos secos,D. Mejía,1,9200.0,0.0,9200.0,3.8
2025-09-04,Atlántico,Tienda física,Bebidas,Agua saborizada,M. Torres,23,6500.0,0.0,149500.0,3.8
2026-06-20,Eje Cafetero,Tienda física,Cuidado,Jabón artesanal,C. Ramírez,16,21400.0,0.0,342400.0,4.1
2026-02-25,Bogotá,E-commerce,Café,Café molido 500g,J. Peña,16,42200.0,0.1,607680.0,
2026-06-20,Eje Cafetero,Tienda física,Snacks,Mix de frutos secos,M. Torres,26,8700.0,0.0,226200.0,3.3
2026-03-05,Eje Cafetero,Distribuidor,Cuidado,Shampoo sólido,C. Ramírez,14,18600.0,0.15,221340.0,3.7
2025-09-30,Eje Cafetero,E-commerce,Snacks,Barra de cereal,M. Torres,11,9800.0,0.0,107800.0,4.5
2025-12-26,Valle del Cauca,E-commerce,Bebidas,Agua saborizada,A. Rojas,21,9800.0,0.0,205800.0,4.8
2026-06-24,Valle del Cauca,Marketplace,Café,Cápsulas x20,C. Ramírez,1,29100.0,0.15,24735.0,3.4
2025-10-05,Bogotá,Distribuidor,Café,Café molido 500g,C. Ramírez,18,31500.0,0.0,567000.0,3.5
2026-01-31,Antioquia,Distribuidor,Café,Café molido 500g,M. Torres,7,29500.0,0.0,206500.0,2.8
2026-05-21,Valle del Cauca,Tienda física,Cuidado,Jabón artesanal,M. Torres,17,17800.0,0.15,257210.0,4.7
2025-12-10,Antioquia,Tienda física,Cuidado,Jabón artesanal,L. Gómez,11,29000.0,0.15,271150.0,4.2
2025-11-07,Antioquia,Tienda física,Bebidas,Jugo natural 1L,C. Ramírez,15,9700.0,0.1,130950.0,4.9
2026-02-16,Bogotá,Marketplace,Café,Cápsulas x20,J. Peña,11,35300.0,0.0,388300.0,4.5
2026-04-02,Santander,E-commerce,Café,Cápsulas x20,,9,27800.0,0.15,212670.0,4.3
2026-03-12,Atlántico,E-commerce,Bebidas,Té frío 500ml,C. Ramírez,21,6700.0,0.1,126630.0,4.1
2026-03-28,Antioquia,Marketplace,Bebidas,Jugo natural 1L,,20,6400.0,0.05,121600.0,3.2
2026-01-18,Bogotá,Marketplace,Bebidas,Agua saborizada,A. Rojas,13,9100.0,0.0,118300.0,3.4
2025-11-07,Santander,Distribuidor,Cuidado,Shampoo sólido,S. Vargas,18,24300.0,0.05,415530.0,3.4
2026-07-16,Antioquia,Marketplace,Cuidado,Jabón artesanal,D. Mejía,5,19500.0,0.0,97500.0,4.7
2025-11-26,Valle del Cauca,Distribuidor,Cuidado,Shampoo sólido,C. Ramírez,11,27200.0,0.1,269280.0,3.4
2026-06-13,Atlántico,Tienda física,Cuidado,Shampoo sólido,J. Peña,4,18000.0,0.0,72000.0,3.5
2026-07-09,Antioquia,Tienda física,Snacks,Mix de frutos secos,C. Ramírez,16,10100.0,0.1,145440.0,4.3
2025-11-02,Atlántico,Marketplace,Bebidas,Té frío 500ml,C. Ramírez,16,9900.0,0.05,150480.0,3.0
2025-12-19,Antioquia,E-commerce,Cuidado,Crema corporal,C. Ramírez,10,29500.0,0.0,295000.0,2.8
2026-05-23,Atlántico,Distribuidor,Café,Cápsulas x20,D. Mejía,12,27800.0,0.15,283560.0,3.0
2026-06-07,Antioquia,Distribuidor,Café,Café en grano 1kg,C. Ramírez,4,31300.0,0.0,125200.0,4.4
2026-01-28,Valle del Cauca,Marketplace,Snacks,Barra de cereal,L. Gómez,21,9600.0,0.0,201600.0,3.0
2026-03-02,Antioquia,Marketplace,Café,Café molido 500g,S. Vargas,21,30800.0,0.05,614460.0,4.9
2026-07-15,Bogotá,Tienda física,Bebidas,Té frío 500ml,C. Ramírez,14,8900.0,0.0,124600.0,4.9
2026-05-05,Santander,Marketplace,Snacks,Chips de plátano,M. Torres,11,8600.0,0.0,94600.0,3.4
2026-03-11,Bogotá,Marketplace,Café,Café en grano 1kg,S. Vargas,6,37300.0,0.1,201420.0,2.9
2026-06-14,Atlántico,E-commerce,Café,Cápsulas x20,J. Peña,14,34400.0,0.0,481600.0,2.9
2025-10-30,Atlántico,Marketplace,Cuidado,Shampoo sólido,A. Rojas,12,18500.0,0.1,199800.0,4.3
2025-09-15,Santander,Marketplace,Snacks,Barra de cereal,D. Mejía,12,10300.0,0.0,123600.0,4.4
2026-01-19,Eje Cafetero,Distribuidor,Cuidado,Shampoo sólido,D. Mejía,4,20800.0,0.1,74880.0,4.3
2026-07-21,Atlántico,Distribuidor,Cuidado,Shampoo sólido,M. Torres,10,18300.0,0.15,155550.0,4.1
2025-09-17,Santander,Distribuidor,Bebidas,Agua saborizada,C. Ramírez,7,6400.0,0.1,40320.0,4.2
2026-04-04,Eje Cafetero,E-commerce,Cuidado,Jabón artesanal,S. Vargas,10,20900.0,0.0,209000.0,
2026-02-10,Atlántico,Distribuidor,Café,Café en grano 1kg,A. Rojas,13,28500.0,0.0,370500.0,4.0
2025-11-04,Antioquia,Tienda física,Bebidas,Jugo natural 1L,J. Peña,15,8600.0,0.05,122550.0,4.4
2026-07-17,Antioquia,Marketplace,Snacks,Mix de frutos secos,S. Vargas,6,9000.0,0.05,51300.0,3.0
2026-03-23,Eje Cafetero,Tienda física,Cuidado,Crema corporal,L. Gómez,8,20800.0,0.0,166400.0,4.9
2026-07-15,Valle del Cauca,Distribuidor,Bebidas,Té frío 500ml,D. Mejía,6,7400.0,0.0,44400.0,4.4
2026-03-14,Santander,Marketplace,Bebidas,Jugo natural 1L,L. Gómez,14,6300.0,0.0,88200.0,3.2
2025-09-05,Bogotá,Tienda física,Bebidas,Té frío 500ml,A. Rojas,14,7800.0,0.15,92820.0,4.5
2025-12-23,Santander,Distribuidor,Café,Café en grano 1kg,C. Ramírez,21,39300.0,0.05,784035.0,3.8
2025-11-19,Atlántico,E-commerce,Bebidas,Agua saborizada,J. Peña,1,10400.0,0.0,10400.0,3.7
2025-08-08,Antioquia,Tienda física,Snacks,Chips de plátano,J. Peña,11,8300.0,0.0,91300.0,4.0
2025-09-27,Eje Cafetero,E-commerce,Bebidas,Jugo natural 1L,S. Vargas,21,7000.0,0.1,132300.0,3.7
2026-06-16,Atlántico,E-commerce,Café,Café en grano 1kg,S. Vargas,1,28300.0,0.0,28300.0,4.1
2025-09-22,Antioquia,Marketplace,Café,Café en grano 1kg,C. Ramírez,3,27300.0,0.0,81900.0,3.3
2026-02-07,Valle del Cauca,E-commerce,Bebidas,Té frío 500ml,S. Vargas,16,6900.0,0.0,110400.0,3.6
2025-12-02,Santander,Tienda física,Café,Cápsulas x20,L. Gómez,13,42700.0,0.15,471835.0,4.1
2026-04-29,Bogotá,E-commerce,Cuidado,Crema corporal,M. Torres,14,27800.0,0.0,389200.0,4.4
2025-11-17,Valle del Cauca,Marketplace,Café,Cápsulas x20,S. Vargas,11,40700.0,0.0,447700.0,4.9
2025-11-10,Santander,E-commerce,Snacks,Mix de frutos secos,M. Torres,5,13600.0,0.0,68000.0,4.5
2026-06-29,Bogotá,E-commerce,Bebidas,Agua saborizada,C. Ramírez,15,10000.0,0.0,150000.0,3.8
2026-07-18,Atlántico,E-commerce,Snacks,Chips de plátano,S. Vargas,29,10600.0,0.15,261290.0,3.7
2025-08-27,Bogotá,E-commerce,Cuidado,Shampoo sólido,M. Torres,16,28400.0,0.05,431680.0,4.7
2025-09-09,Valle del Cauca,E-commerce,Cuidado,Jabón artesanal,,18,20900.0,0.05,357390.0,3.8
2026-06-26,Atlántico,E-commerce,Snacks,Barra de cereal,D. Mejía,13,10000.0,0.0,130000.0,3.5
2026-05-22,Santander,Marketplace,Cuidado,Jabón artesanal,J. Peña,17,20300.0,0.0,345100.0,3.4
2026-06-23,Eje Cafetero,E-commerce,Cuidado,Jabón artesanal,A. Rojas,19,19200.0,0.1,328320.0,4.8
2026-06-09,Antioquia,Tienda física,Bebidas,Jugo natural 1L,C. Ramírez,12,7400.0,0.0,88800.0,4.4
2026-05-17,Antioquia,Distribuidor,Bebidas,Agua saborizada,J. Peña,7,6300.0,0.0,44100.0,3.5
2026-07-17,Atlántico,E-commerce,Bebidas,Agua saborizada,L. Gómez,5,6600.0,0.0,33000.0,3.1
